epoch,loss_d,loss_g,lae
0.9975172413793103,2.352731943130493,0.8333858251571655,0.9499873518943787
1.9975172413793103,1.5189447402954102,0.7732463479042053,0.6699528098106384
2.9975172413793105,1.4587109088897705,0.7621222138404846,0.6438242793083191
3.9975172413793105,1.4498594999313354,0.7352920174598694,0.6593489646911621
4.9975172413793105,1.4440382719039917,0.7256293296813965,0.6547337770462036
5.9975172413793105,1.4397287368774414,0.7207977771759033,0.6238488554954529
6.9975172413793105,1.4348760843276978,0.7185270190238953,0.5967654585838318
7.9975172413793105,1.4301471710205078,0.7159988880157471,0.5730178952217102
8.99751724137931,1.4262371063232422,0.7147994041442871,0.5528807044029236
9.99751724137931,1.423366665840149,0.7133200764656067,0.5346773266792297
10.99751724137931,1.4187499284744263,0.7119864225387573,0.517727792263031
11.99751724137931,1.4161995649337769,0.7102329730987549,0.5022128820419312
12.99751724137931,1.4139351844787598,0.7108574509620667,0.4876576066017151
13.99751724137931,1.411641240119934,0.7094860672950745,0.4745860695838928
14.99751724137931,1.4079169034957886,0.7088812589645386,0.46305933594703674
15.99751724137931,1.40854811668396,0.7080476880073547,0.4510546922683716
16.99751724137931,1.4055919647216797,0.707406759262085,0.44114556908607483
17.99751724137931,1.403433084487915,0.706233024597168,0.43045976758003235
18.99751724137931,1.401828408241272,0.7055253386497498,0.42348331212997437
19.99751724137931,1.4009698629379272,0.7043996453285217,0.4154202938079834
20.99751724137931,1.3992118835449219,0.7045547962188721,0.40781712532043457
21.99751724137931,1.3985751867294312,0.7040767669677734,0.40067386627197266
22.99751724137931,1.3971447944641113,0.7040796875953674,0.3927581310272217
23.99751724137931,1.3964900970458984,0.7025818824768066,0.3869374096393585
24.99751724137931,1.3957375288009644,0.7035955786705017,0.3813443183898926
25.99751724137931,1.3946881294250488,0.7026134133338928,0.37531939148902893
26.99751724137931,1.3938803672790527,0.7021374702453613,0.3698648512363434
27.99751724137931,1.3932980298995972,0.7029590606689453,0.36478474736213684
28.99751724137931,1.3926541805267334,0.7022948861122131,0.3597203493118286
29.99751724137931,1.3919583559036255,0.7025817632675171,0.3545306622982025
30.99751724137931,1.3804818391799927,0.7084640860557556,0.34179720282554626
31.99751724137931,1.3841760158538818,0.706597089767456,0.33419159054756165
32.99751724137931,1.385407567024231,0.706032931804657,0.33181440830230713
33.99751724137931,1.3864938020706177,0.7046343088150024,0.3348053991794586
34.99751724137931,1.3877140283584595,0.7051935791969299,0.3378637433052063
35.99751724137931,1.3883745670318604,0.7059469223022461,0.34155145287513733
36.99751724137931,1.3873622417449951,0.7063270211219788,0.34765803813934326
37.99751724137931,1.3871171474456787,0.7071797847747803,0.35645928978919983
38.99751724137931,1.3867460489273071,0.7091116309165955,0.36685606837272644
39.99751724137931,1.3865550756454468,0.7098366618156433,0.37806957960128784
40.99751724137931,1.3859916925430298,0.7109859585762024,0.3910571038722992
41.99751724137931,1.3843919038772583,0.7126205563545227,0.40134042501449585
42.99751724137931,1.3859758377075195,0.7130520343780518,0.41053086519241333
43.99751724137931,1.3842871189117432,0.7137437462806702,0.41266530752182007
44.99751724137931,1.383347511291504,0.7157052159309387,0.40760597586631775
45.99751724137931,1.3833370208740234,0.7155576944351196,0.3988032341003418
46.99751724137931,1.383966088294983,0.7140002846717834,0.3904750645160675
47.99751724137931,1.3844830989837646,0.7140458226203918,0.38271984457969666
48.99751724137931,1.384742021560669,0.7123169302940369,0.3779466450214386
49.99751724137931,1.3848878145217896,0.71185302734375,0.3712601363658905
50.99751724137931,1.384751796722412,0.7138686180114746,0.36705923080444336
51.99751724137931,1.384566307067871,0.7121700048446655,0.36158767342567444
52.99751724137931,1.3858928680419922,0.7127200365066528,0.35706815123558044
53.99751724137931,1.385630488395691,0.7125205397605896,0.35192322731018066
54.99751724137931,1.3856151103973389,0.7119631767272949,0.34745797514915466
55.99751724137931,1.3850109577178955,0.7109951972961426,0.3431861698627472
56.99751724137931,1.3864951133728027,0.7127209305763245,0.3390410840511322
57.99751724137931,1.3847520351409912,0.710040807723999,0.33435332775115967
58.99751724137931,1.385915756225586,0.7105942964553833,0.33105337619781494
59.99751724137931,1.3858540058135986,0.7098094820976257,0.32725077867507935
60.99751724137931,1.3704043626785278,0.7239570021629333,0.32511600852012634
61.99751724137931,1.3734735250473022,0.7201284766197205,0.32535433769226074
62.99751724137931,1.3747211694717407,0.721031129360199,0.3297598958015442
63.99751724137931,1.3750592470169067,0.7198612093925476,0.3389504551887512
64.99751724137931,1.3756788969039917,0.7209591865539551,0.34901097416877747
65.99751724137931,1.3761039972305298,0.7223860621452332,0.3595693111419678
66.99751724137931,1.375245213508606,0.7250484824180603,0.3725212812423706
67.99751724137931,1.3741519451141357,0.7264479398727417,0.3847000002861023
68.99751724137931,1.3705090284347534,0.7337790727615356,0.40170979499816895
69.99751724137931,1.3713042736053467,0.7339616417884827,0.4218446910381317
70.99751724137931,1.3740601539611816,0.7311028838157654,0.43681415915489197
71.99751724137931,1.3727976083755493,0.7333210706710815,0.4478265643119812
72.99751724137931,1.3710055351257324,0.737137496471405,0.4554838240146637
